A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,target_label
16.54930347,3400.153389,2.494521837,2.483565511,30.45069653,1.505478163,1,0,1,0,0,0,0,0.505478163,0.494521837,0,0,0,0.505478163,0,0,0,0,0,0,0.494521837,0,0,1,0,0,0,0,0.505478163,0.494521837,0,0,0,0,1,0,0,1,0,0.505478163,0.494521837,0,0,1,0,0.494521837,0.505478163,0,0,1,0,0,0.505478163,0.494521837,0,1,bad
27,2548.672326,3.426553484,2.573446516,21.85310697,1.426553484,1,0.426553484,0,0,0.573446516,0,0.426553484,0,0.573446516,0,0,0,0,0,0.573446516,0,0.426553484,0,0,0,0,0.426553484,0.573446516,0,0,1,0,0,0,0,0.573446516,0,0,0.426553484,0,0,1,0,0.426553484,0,0.573446516,0,1,0,0,0.426553484,0.573446516,0,0.573446516,0,0.426553484,1,0,0,1,bad
37.47289433,6900.747014,3.631776418,2.754517612,29.61370597,1.122741194,1,0,1,0,0,0,0,0.877258806,0.122741194,0,0,0,0.877258806,0,0,0,0.122741194,0,0,0,0,0,1,0,0,0.877258806,0.122741194,0,0,0,0,0,0.122741194,0.877258806,0,0.122741194,0.877258806,0,0.877258806,0,0.122741194,0,0.122741194,0.877258806,0,1,0,0,1,0,0,0,1,0,1,bad
19.02759387,1214.458609,4,3.171265645,23.17126565,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.828734355,0.171265645,0,0,0,1,0,0,0,1,0,1,0,0,0.171265645,0.828734355,0,1,bad
9,1485.671464,3.332916139,2.333541931,26.00250317,1.333541931,1,0.333541931,0,0,0.666458069,0,0.333541931,0,0.666458069,0,0,0,0.333541931,0,0,0,0.666458069,0,0,0,0,0,1,0,0,0,0.666458069,0,0.333541931,0,0.333541931,0,0,0.666458069,0,0,1,1,0,0,0,0,1,0,0,1,0,0.333541931,0.666458069,0,0,0.666458069,0.333541931,0,1,bad
14.74240386,1542.684279,2.371201931,1.91413462,32.59841351,1,1,0.54293269,0.45706731,0,0,0.45706731,0,0,0.54293269,0,0,0,0,0.45706731,0,0,0.54293269,0,0,0,0,0,1,0,0,0.45706731,0,0.54293269,0,0,0,0,0.54293269,0.45706731,0,0,1,0.45706731,0,0,0.54293269,0.45706731,0.54293269,0,0,0.45706731,0.54293269,0,1,0,0,1,0,0,1,bad
12.19925139,1554.269412,4,3.900374306,54.60149722,1.966791435,2,0,0,0,1,0,0,0.966791435,0.033208565,0,0,0,0,0.033208565,0,0,0,0.966791435,0,0,0,0,0.033208565,0.966791435,0,0,0,0.033208565,0.966791435,0,0,0,0.033208565,0.966791435,0.033208565,0,0.966791435,0,0.033208565,0.966791435,0,0,1,0,0.966791435,0.033208565,0,0,0.966791435,0,0.033208565,1,0,0,1,bad
33.42094239,2305.070307,3.754375465,3.877187733,30.2631264,1,1,0,0.877187733,0.122812267,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.877187733,0,0.122812267,0,0,0.122812267,0.877187733,0,0,0,0,1,0.877187733,0,0,0.122812267,0,1,0,0,0.122812267,0.877187733,0,0.877187733,0,0.122812267,1,0,0,1,bad
12,888.4098812,4,3.931686468,40.38517821,1,1.965843234,0.965843234,0.034156766,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.965843234,0,0.034156766,0.034156766,0,0,0.965843234,0,0,0,0.034156766,0.965843234,0,0,1,1,0,0,0,0.965843234,0.034156766,0,0,1,0,0,0.034156766,0,0.965843234,1,0,0,1,bad
15.97407644,1282,2.662346073,3.337653927,23.97407644,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.668826963,0,0,0.331173037,0,0,0,0.331173037,0,0.668826963,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.331173037,0.668826963,0,0.668826963,0,0.331173037,1,0,0,1,bad
12,1095.808501,4,4,41.60093866,1.663207298,1,0,0.663207298,0,0.336792702,0,0,0,0.336792702,0.663207298,0,0,0,0.336792702,0.663207298,0,0,0,0,0,0,0.336792702,0.663207298,0,0,1,0,0,0,0,0.336792702,0,0,0.663207298,0,0,1,1,0,0,0,0.663207298,0.336792702,0,0,0.663207298,0.336792702,0,0.663207298,0,0.336792702,1,0,0,1,bad
9.570010793,648.6798993,4,3.190003598,27.23998561,1,1,0,1,0,0,0.190003598,0,0,0.809996402,0,0,0,0,0,0.809996402,0,0.190003598,0,0,0,0,0,1,0,0,1,0,0,0,0,0.190003598,0,0,0.809996402,0,0,1,0.809996402,0,0,0.190003598,0.190003598,0.809996402,0,0,1,0,0,0,0,1,1,0,0,1,bad
18.08341602,2774.207548,2.013902671,2.027805341,30.84707062,1.986097329,1,0.013902671,0,0,0.986097329,0,0.986097329,0,0.013902671,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.013902671,0.986097329,0,0,0,0.013902671,0,0,0.986097329,0,0,1,0,1,0,0,0.986097329,0.013902671,0,0,0.986097329,0.013902671,0,0.986097329,0,0.013902671,0.986097329,0.013902671,0,1,bad
12,718.9211922,4,4,41.12609247,1,1.992119221,0,0.007880779,0,0.992119221,0,0,0,1,0,0,0,0.992119221,0,0,0,0.007880779,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.992119221,0,0,0.007880779,0.992119221,0,0.007880779,0,1,0,0,0,0,1,1,0,0,1,bad
23.70119838,1937.501997,3.90039946,2.95019973,31.95019973,1.04980027,1,0.04980027,0.95019973,0,0,0,0.04980027,0,0.95019973,0,0,0,0,0.04980027,0,0,0.95019973,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.95019973,0,0.04980027,0,0,1,0,0.95019973,0,0.04980027,0,1,0,0,1,0,0,0.95019973,0,0.04980027,1,0,0,1,bad
27.81152928,7593.416846,1.981152928,4,48.05654122,1,1.672949024,0,1,0,0,0,0,0,1,0,0,0,0,0,0.327050976,0,0,0,0,0.672949024,0,0,0.327050976,0,0.672949024,0,0,0,1,0,0,0,0,1,0,0,1,0,0.672949024,0.327050976,0,0.327050976,0.672949024,0,1,0,0,0.327050976,0.672949024,0,0,0.327050976,0.672949024,0,1,bad
28.26921175,2715.865394,2.644232354,3.288464709,27.47112056,1,1.355767646,0.644232354,0.355767646,0,0,0,0,0,1,0,0,0,0,0.355767646,0.644232354,0,0,0,0,0,0,0,1,0,0,0.644232354,0,0,0.355767646,0,0.644232354,0,0,0.355767646,0,0,1,0,1,0,0,0.355767646,0.644232354,0,0,0.355767646,0.644232354,0,0.355767646,0,0.644232354,0.355767646,0.644232354,0,1,bad
26.41109775,6382.30012,3.401849625,4,33.3926015,1.299075187,1.299075187,0,0.700924813,0,0.299075187,0.299075187,0,0,0.700924813,0,0,0,0,0.700924813,0.299075187,0,0,0,0,0,0,0,0.299075187,0,0.700924813,0,0,0,1,0,0,0,0,1,0,0,1,0,0.700924813,0.299075187,0,0.299075187,0.700924813,0,0,1,0,0.299075187,0.700924813,0,0,0.700924813,0.299075187,0,1,bad
29.06531109,4281.324143,4,3.922109257,27.0904704,1.922109257,1,1,0,0,0,0,0,0.077890743,0,0.922109257,0.922109257,0,0,0.077890743,0,0,0,0,0,0,0.922109257,0,0.077890743,0,0,0.922109257,0,0,0.077890743,0,0.922109257,0.077890743,0,0,0,0,1,0.922109257,0,0.077890743,0,0,1,0,0,0.077890743,0.922109257,0.077890743,0,0,0.922109257,0.922109257,0.077890743,0,1,bad
26.02052553,12584.55645,3.494868616,2.336754256,44.50513138,1,1.168377128,1,0,0,0,0,0,0,1,0,0,0,0.168377128,0,0,0,0,0,0,0.831622872,0.168377128,0,0.831622872,0,0,0.168377128,0,0,0.831622872,0,0.831622872,0,0,0.168377128,0,0,1,0,0,1,0,0,1,0,1,0,0,0.831622872,0.168377128,0,0,0,1,0,1,bad
27.0472236,2154.675229,4,2,24.9842588,1,1,0.7539353,0,0,0.2460647,0,0,0.2460647,0.7539353,0,0.2460647,0,0,0,0.7539353,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.7539353,0,0.2460647,0,0,0.7539353,0.2460647,0.2460647,0,0.7539353,0,0.7539353,0.2460647,0,0,1,0,0,1,0,0,0.7539353,0.2460647,0,1,bad
38.98219467,9668.424294,1,1.248516222,27.50296756,1.751483778,1,0.248516222,0,0,0.751483778,0,0,0.751483778,0.248516222,0,0.751483778,0,0,0.248516222,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.248516222,0.751483778,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.751483778,0.248516222,0,1,bad
16.60590716,3370.263151,3.383825597,3.232348807,36.53530239,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.383825597,0,0,0,0,0,0.616174403,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.383825597,0.616174403,0,0,1,0,0.616174403,0,0.383825597,0.383825597,0.616174403,0,0,0,1,0,1,bad
14.99417153,8991.240557,1.045189615,3.864431155,44.05101808,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.045189615,0,0.954810385,0,0,0.954810385,0,0.045189615,0,0,1,0.045189615,0.954810385,0,0,0,1,0,0,1,0,0.954810385,0.045189615,0,0,0,1,0.954810385,0.045189615,bad
23.07691674,3937.230805,2.692305581,2.871796279,34.69230558,1.871796279,1.56410186,0.56410186,0.43589814,0,0,0,0.43589814,0,0.56410186,0,0.56410186,0,0,0,0.43589814,0,0,0,0,0,0,0,1,0,0,0.56410186,0,0,0.43589814,0,0.43589814,0,0,0.56410186,0,0,1,0.56410186,0,0,0.43589814,0.43589814,0.56410186,0,0,0.56410186,0.43589814,0,1,0,0,0,1,0,1,bad
14.57228914,1532.285141,1.857429713,1.428714856,26.85843371,1.428714856,1,0.571285144,0,0,0.428714856,0,0.428714856,0,0.571285144,0,0,0,0,0,0.428714856,0,0.571285144,0,0,0,0,0,1,0,0,0.428714856,0,0.571285144,0,0,0,0,0.571285144,0.428714856,0,0,1,0,0.428714856,0,0.571285144,0.428714856,0.571285144,0,0,0.428714856,0.571285144,0,1,0,0,1,0,0,1,bad
12,691.2829198,4,2.879550799,43.3613476,1.560224601,1.439775399,0,1,0,0,0.560224601,0,0,0.439775399,0,0,0,0.439775399,0,0.560224601,0,0,0,0,0,0,0,1,0,0,0.439775399,0,0.560224601,0,0,0,0,0,1,0,0,1,1,0,0,0,0.560224601,0.439775399,0,0,0.560224601,0.439775399,0,0.560224601,0,0.439775399,0.439775399,0.560224601,0,1,bad
27.59304818,4977.360368,1.366280454,3.267439091,27.53487818,2,1,0.366280454,0,0,0.633719546,0,0.366280454,0,0,0.633719546,0,0,0,0,0.633719546,0,0.366280454,0,0,0,0,0,0.366280454,0,0.633719546,0.633719546,0.366280454,0,0,0,0.633719546,0,0,0.366280454,0,0.366280454,0.633719546,0,0.633719546,0,0.366280454,0.633719546,0.366280454,0,0,1,0,0,1,0,0,0.366280454,0.633719546,0,1,bad
10.13040739,1366.376802,3.075360493,4,22.22608148,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.075360493,0,0.924639507,0,0,0,0,0,0.924639507,0,0.075360493,0.075360493,0,0.924639507,0,0,1,0,0,0,0,0,1,0,0.924639507,0,0.075360493,0,1,0,0,0,1,0,1,0,0,1,0,0,1,bad
21.54662564,1940.044479,4,3.408895726,28.31993846,1,1,0,0.591104274,0,0.408895726,0,0,0,1,0,0,0,0,0,0,0,0.591104274,0.408895726,0,0,0,0,1,0,0,0,0,1,0,0,0.408895726,0.591104274,0,0,0,0,1,0,0.591104274,0,0.408895726,0,1,0,0,1,0,0,1,0,0,1,0,0,1,bad
33.05308939,12310.43281,1,2.526544693,40.615027,1,1.508848231,0.508848231,0.491151769,0,0,0,0,0,1,0,0,0,0.508848231,0,0,0,0,0.491151769,0,0,0.508848231,0,0.491151769,0,0,0.508848231,0,0.491151769,0,0,0,0.491151769,0,0.508848231,0,0,1,0,0,1,0,0,1,0,0.508848231,0.491151769,0,0,0.508848231,0,0.491151769,0,1,0,1,bad
14.4777523,801.1295872,4,3,36.30366973,1,2,0.825917434,0,0,0.174082566,0,0.174082566,0,0.825917434,0,0,0,0,0,0,0,1,0,0,0,0,0,0.825917434,0,0.174082566,0,0,0,1,0,0.174082566,0,0,0.825917434,0,0,1,0.825917434,0.174082566,0,0,0.174082566,0.825917434,0,0,1,0,0,0.825917434,0,0.174082566,1,0,0,1,bad
46.51221298,7119.991858,2.876017748,4,49.28053244,2,1.876017748,0,0.876017748,0,0.123982252,0,0.123982252,0,0,0.876017748,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.876017748,0,0.123982252,0,0,0.123982252,0,0,0.876017748,0,0,1,0,0.123982252,0.876017748,0,0,1,0,0.876017748,0,0.123982252,0,1,0,0,0.876017748,0.123982252,0,1,bad
24,1196.441128,1.448842789,4,30.34652837,2,1.149614263,0.149614263,0.850385737,0,0,0.850385737,0.149614263,0,0,0,0,0,0,0,0.850385737,0,0.149614263,0,0,0,0.149614263,0,0.850385737,0,0,0,0,0.149614263,0,0.850385737,0.850385737,0,0,0.149614263,0.850385737,0,0.149614263,0,0,1,0,0.149614263,0.850385737,0,0,0.149614263,0.850385737,0,0.149614263,0.850385737,0,1,0,0,1,bad
24.78298269,2365.133364,1.391491344,1.391491344,31.69502885,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.869502885,0,0.130497115,0,0,0,0.130497115,0,0,0.869502885,0.130497115,0.869502885,0,0,0,0,1,0,0.869502885,0,0.130497115,0,1,0,0,0.869502885,0.130497115,0,1,0,0,1,0,0,1,bad
15,1266.022997,2.288999572,2.577999143,29.045994,1.288999572,1,0.711000428,0,0.288999572,0,0.711000428,0.288999572,0,0,0,0,0,0,0,0.711000428,0,0.288999572,0,0,0,0.711000428,0,0,0,0.288999572,1,0,0,0,0,0,0,0.711000428,0.288999572,0,0,1,0,0.711000428,0.288999572,0,0,1,0,0.288999572,0,0.711000428,0,1,0,0,0.711000428,0.288999572,0,1,bad
23.3794205,1935.827439,4,4,30.17256066,1.896570083,1,0.896570083,0,0,0.103429917,0,0.896570083,0,0.103429917,0,0.896570083,0,0,0,0,0,0,0.103429917,0,0,0,0,1,0,0,0,0,0.103429917,0.896570083,0,0.103429917,0.896570083,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.103429917,0.896570083,0,1,bad
14.57010172,1367.856701,3.371340115,4,23.11402034,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.371340115,0,0.628659885,0,0,0,0,0,0.628659885,0,0.371340115,0.371340115,0,0.628659885,0,0,1,0,0,0,0,0,1,0,0.628659885,0,0.371340115,0,1,0,0,0,1,0,1,0,0,1,0,0,1,bad
12.97328712,1273.026713,3,1.973287123,37.64885808,1.324429041,1,0,0.675570959,0.324429041,0,0,0.324429041,0,0.675570959,0,0,0,0,0,0.675570959,0,0.324429041,0,0,0,0,0,0.675570959,0,0.324429041,0.324429041,0,0.675570959,0,0,0.675570959,0,0,0.324429041,0,0,1,0,0,0.324429041,0.675570959,0,1,0,0.324429041,0.675570959,0,0,0.324429041,0,0.675570959,0.675570959,0.324429041,0,1,bad
36,8293.389982,2.60745266,3.21490532,38.75650586,1,1.39254734,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39254734,0,0.60745266,0.39254734,0,0,0.60745266,0,0,0,0,1,0,0,1,0,0.39254734,0.60745266,0,0,1,0,0.60745266,0.39254734,0,0,1,0,0,1,0,0,1,bad
37.94832557,14534.67965,1.760674418,2.478651163,35.29100001,1,1,0.760674418,0.239325582,0,0,0,0,0,0.239325582,0.760674418,0.760674418,0,0,0,0.239325582,0,0,0,0,0,0,0,1,0,0,0.760674418,0,0,0.239325582,0,0,0,0,1,0,0,1,0.760674418,0,0.239325582,0,0.239325582,0.760674418,0,0,1,0,0.239325582,0.760674418,0,0,0,1,0,1,bad
45.91636024,4864.604882,2.768484471,2,31.14787577,1.231515529,1,0.231515529,0,0,0.768484471,0,0.231515529,0,0.768484471,0,0.768484471,0,0,0,0,0,0.231515529,0,0,0,0,0,1,0,0,0,0.231515529,0,0,0.768484471,0,0,0,1,0,0.231515529,0.768484471,0.768484471,0,0,0.231515529,0.768484471,0.231515529,0,0,0.231515529,0.768484471,0.768484471,0.231515529,0,0,0.231515529,0.768484471,0,1,bad
48,10209.15602,3.218006112,3.478670741,35.61135982,2.478670741,1.739335371,0.260664629,0.739335371,0,0,0,0,0,1,0,0,0,0,0.260664629,0,0,0,0,0,0.739335371,0,0,1,0,0,0,0.739335371,0.260664629,0,0,0.260664629,0,0,0.739335371,0,0,1,0.260664629,0,0.739335371,0,0,0.260664629,0.739335371,0.739335371,0.260664629,0,0,1,0,0,0,1,0,1,bad
48,6247.721491,4,4,49.11321529,1.221696177,1,0.778303823,0.221696177,0,0,0,0.221696177,0.778303823,0,0,0,0,0.778303823,0,0,0,0,0,0,0.221696177,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.778303823,0.221696177,0,1,bad
18.89823143,3973.093606,3,2,33.7978233,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.700136044,0,0,0.299863956,0,0,1,0.299863956,0.700136044,0,0,0,1,0,0,1,0,0,0.700136044,0,0.299863956,0.299863956,0.700136044,0,1,bad
55.04579268,6340.844878,4,3.58714939,49.01846037,1,1,1,0,0,0,0.41285061,0,0,0.58714939,0,0.41285061,0,0.58714939,0,0,0,0,0,0,0,0,0,1,0,0,0.58714939,0,0,0.41285061,0,0.41285061,0,0,0.58714939,0,0,1,0,0,1,0,0,1,0,0.58714939,0,0.41285061,0,1,0,0,1,0,0,1,bad
8.738796092,919.1318836,3.738796092,1,30.17413594,1,1,1,0,0,0,0.087067969,0,0,0.912932031,0,0,0,0,0.912932031,0.087067969,0,0,0,0,0,0.087067969,0,0.912932031,0,0,0.912932031,0,0.087067969,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.912932031,0.087067969,0,1,0,0,0.912932031,0,0.087067969,1,0,0,1,bad
11.93754362,951.1665503,3.93754362,3.958362414,27.04163759,3.93754362,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.979181207,0,0.020818793,0,0,0.020818793,0,0.979181207,0,0,1,0,0,0,0,0,1,1,0,0,0,0.979181207,0.020818793,0,0,0.020818793,0.979181207,0,1,0,0,1,0,0.020818793,0.979181207,bad
19.78459092,4179.174,1.702568181,3.297431819,40.21540908,1.594863639,1,0.297431819,0.702568181,0,0,0,0,0,0.702568181,0.297431819,0.297431819,0,0,0.702568181,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.702568181,0,0.297431819,0.702568181,0,0,0.297431819,0,1,0,0,1,0,0,0.702568181,0,0.297431819,0.702568181,0.297431819,0,1,bad
21.67577503,1624.248907,4,2.45051669,36.39586648,1.774741655,1.774741655,0,1,0,0,1,0,0,0,0,0,0,0,0,0.774741655,0,0.225258345,0,0,0,0,0,0.225258345,0,0.774741655,0.774741655,0.225258345,0,0,0,0,0,0,1,0,0.225258345,0.774741655,0.225258345,0.774741655,0,0,0.225258345,0.774741655,0,0,0.774741655,0.225258345,0,0,0,1,1,0,0,1,bad
18.18465708,2557.869088,4,2.54616427,40.21543326,1.51538809,2,0,0.48461191,0,0.51538809,0,0,0.51538809,0.48461191,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.48461191,0.51538809,0,0,0,0,1,0,0,1,0.51538809,0,0,0.48461191,0,1,0,0,1,0,0,0,0,1,1,0,0,1,bad
22.97900145,3418.22187,2.26386686,1.13193343,28.11093488,1.86806657,1.13193343,0,1,0,0,0,0,0.86806657,0.13193343,0,0,0,0.86806657,0.13193343,0,0,0,0,0,0,0,0,1,0,0,0,0,0.86806657,0.13193343,0,0,0,0,1,0,0,1,0.13193343,0.86806657,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,bad
15.98792767,3372.37458,3.332327306,3.335345388,36.32930922,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.332327306,0,0,0,0,0,0.667672694,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.332327306,0.667672694,0,0,1,0,0.667672694,0,0.332327306,0.332327306,0.667672694,0,0,0,1,0,1,bad
7.226648108,4612.635531,1.272588468,3.727411532,33.09035387,1,1,0,0,0,1,0,0,0,1,0,0,0,0.136294234,0.863705766,0,0,0,0,0,0,0.136294234,0,0.863705766,0,0,0.136294234,0,0.863705766,0,0,0.863705766,0,0,0.136294234,0,0,1,0,1,0,0,0,1,0,0,1,0,0.136294234,0.863705766,0,0,0.863705766,0.136294234,0,1,bad
48,6190.797394,4,4,53.27926969,1.409908711,1,0.590091289,0.409908711,0,0,0,0.409908711,0.590091289,0,0,0,0,0.590091289,0,0,0,0,0,0,0.409908711,0,0,1,0,0,0,0,0,1,0,0.409908711,0,0,0.590091289,0,0,1,0,0,1,0,0,0.590091289,0.409908711,1,0,0,0,0.590091289,0,0.409908711,1,0,0,1,bad
12,703.0731888,4,3.012198129,51.56708971,1.493900935,1,0,1,0,0,0.493900935,0,0,0.506099065,0,0,0,0,0,0.493900935,0,0.506099065,0,0,0,0,0,1,0,0,0,0,0.493900935,0.506099065,0,0,0,0,1,0,0,1,0.493900935,0,0,0.506099065,0.493900935,0,0.506099065,0,1,0,0,0.493900935,0,0.506099065,0.506099065,0.493900935,0,1,bad
15,1265.121254,2.160179074,2.320358148,27.24250703,1.160179074,1,0.839820926,0,0.160179074,0,0.839820926,0.160179074,0,0,0,0,0,0,0,0.839820926,0,0.160179074,0,0,0,0.839820926,0,0,0,0.160179074,1,0,0,0,0,0,0,0.839820926,0.160179074,0,0,1,0,0.839820926,0.160179074,0,0,1,0,0.160179074,0,0.839820926,0,1,0,0,0.839820926,0.160179074,0,1,bad
24,1368.288052,4,2.552693396,37.76346698,1,1,0,1,0,0,0.552693396,0,0,0.447306604,0,0,0,0,0,0.447306604,0.552693396,0,0,0,0,0,0,0,0,1,0.447306604,0,0,0.552693396,0,0.447306604,0,0,0.552693396,0,0,1,0.552693396,0.447306604,0,0,0,0.447306604,0.552693396,0,1,0,0.552693396,0.447306604,0,0,0.447306604,0.552693396,0,1,bad
10.58778076,1121.180713,4,3,29.88295898,2,1.470739745,0.470739745,0.529260255,0,0,0,0.470739745,0,0,0.529260255,0,0,0.470739745,0,0,0,0,0.529260255,0,0,0,0,0.529260255,0.470739745,0,0,0.529260255,0,0.470739745,0,0,0,0,1,0,0,1,0,0,0.470739745,0.529260255,0,1,0,0.470739745,0.529260255,0,0,1,0,0,1,0,0,1,bad
12,945.7110706,4,3.118511763,27.44074412,3.559255881,1,0.559255881,0,0.440744119,0,0,0.440744119,0,0.559255881,0,0,0,0,0.559255881,0.440744119,0,0,0,0,0,0.559255881,0.440744119,0,0,0,0,0.440744119,0.559255881,0,0,0.559255881,0,0.440744119,0,0,0,1,0.559255881,0,0,0.440744119,0.559255881,0.440744119,0,0,0.440744119,0.559255881,0,1,0,0,0.559255881,0.440744119,0,1,bad
11.88213051,1359.275029,3.320236723,3.679763277,23.28094689,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.320236723,0,0.679763277,0,0,0.679763277,0,0.320236723,0,0,0,1,0,0.679763277,0,0.320236723,0.320236723,0.679763277,0,0,0.320236723,0.679763277,0,1,0,0,1,0,0,1,bad
18.12906432,2774.655828,2.086042878,2,32.29064316,2,1,0.043021439,0,0,0.956978561,0,0.956978561,0,0.043021439,0,0.043021439,0,0,0,0.956978561,0,0,0,0,0,0.043021439,0,0.956978561,0,0,0,0.956978561,0,0.043021439,0,0,0.043021439,0,0.956978561,0,0,1,0.043021439,0.956978561,0,0,1,0,0,0,0.956978561,0.043021439,0,0.956978561,0,0.043021439,1,0,0,1,bad
44.96764089,3928.689631,4,3.711203894,44.55601947,1,2,0.144398053,0.855601947,0,0,0,0,0,1,0,0.144398053,0,0,0,0.855601947,0,0,0,0,0,0,0,1,0,0,0.144398053,0.855601947,0,0,0,0,0,0,1,0,0,1,0.144398053,0,0.855601947,0,0,1,0,0.855601947,0.144398053,0,0,1,0,0,0.855601947,0.144398053,0,1,bad
9.658022144,1239.487033,1.341977856,4,43.89626573,1,1.829011072,0.170988928,0,0.829011072,0,0,0,0,1,0,0,0,0,0.170988928,0.829011072,0,0,0,0,0,0.829011072,0,0.170988928,0,0,0.170988928,0,0,0.829011072,0,1,0,0,0,0,0,1,0,0,0.829011072,0.170988928,0,1,0,0.829011072,0.170988928,0,0,0.170988928,0,0.829011072,1,0,0,1,bad
16.63947202,7863.066887,4,3.613377331,47.58728264,1.193311334,1,0,0.806688666,0,0.193311334,0,0.193311334,0,0.806688666,0,0,0,0,0.806688666,0.193311334,0,0,0,0,0,0,0,1,0,0,0.193311334,0,0,0.806688666,0,0.193311334,0,0,0.806688666,0,0,1,0,0,0.806688666,0.193311334,0,0.806688666,0.193311334,0.806688666,0.193311334,0,0.806688666,0.193311334,0,0,0,1,0,1,bad
9,1485.291263,3.365977096,2.317011452,25.80413742,1.317011452,1,0.317011452,0,0,0.682988548,0,0.317011452,0,0.682988548,0,0,0,0.317011452,0,0,0,0.682988548,0,0,0,0,0,1,0,0,0,0.682988548,0,0.317011452,0,0.317011452,0,0,0.682988548,0,0,1,1,0,0,0,0,1,0,0,1,0,0.317011452,0.682988548,0,0,0.682988548,0.317011452,0,1,bad
28.43287031,2739.746142,3.008950626,2,51.08950626,1.504475313,1.495524687,0.504475313,0.495524687,0,0,0,0,0,1,0,0.504475313,0,0,0.495524687,0,0,0,0,0,0,0.504475313,0,0.495524687,0,0,0,0,0,1,0,0,0.504475313,0,0.495524687,0,0,1,0.504475313,0.495524687,0,0,1,0,0,0,0.495524687,0.504475313,0,0.495524687,0,0.504475313,1,0,0,1,bad
16.71949536,1441.288609,3.715443413,3.857721706,31.57316512,1.857721706,1.857721706,0.142278294,0.857721706,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.142278294,0,0.857721706,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.857721706,0.142278294,0,0,0.142278294,0,0.857721706,1,0,0,1,bad
15.41715727,2121.093216,4,1.569526212,33.55620969,1,1,0,0.430473788,0.569526212,0,0.430473788,0,0,0.569526212,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.430473788,0,0.569526212,0.569526212,0,0.430473788,0,0,0.430473788,0.569526212,0,0.430473788,0.569526212,0.430473788,0.569526212,0,0,1,0,0,1,0,0,1,bad
31.19260859,6348.741135,4,4,31.99384049,1.066256033,1,0,1,0,0,0,0.066256033,0,0.933743967,0,0,0,0,0.933743967,0,0,0,0,0,0.066256033,0,0,0.066256033,0,0.933743967,0,0,0,1,0,0,0,0,1,0,0,1,0,0.933743967,0.066256033,0,0,1,0,0.066256033,0.933743967,0,0,1,0,0,0.933743967,0.066256033,0,1,bad
