A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,target_label
65.67769531,104577.1684,13.04028809,0,0,8.429739593,0,0,0,0,0,0,0.986570638,0.013429362,0,0,0,0,0,0,0,0,0,0,0.986570638,0.013429362,0,0,0,0,0,0,0,0.986570638,0,0.013429362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.986570638,0.013429362,0,0,0,0,0,0,0,0,1,0.013429362,0.986570638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013429362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986570638,0,0,No
31.20468506,157768.6637,9.698828735,0,0,31.02342531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301171265,0,0,0,0.698828735,0,0,1,0,0,0,0,0,0.301171265,0,0,0,0,0,0,0,0,0.698828735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
42.89284485,182597.9165,11.73810344,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.630948282,0.369051718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.369051718,0,0,0,0,0,0,0,0,0.630948282,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.369051718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630948282,0,0,No
49.9357566,34067.30837,11.02569736,0,0,49.84581585,0,0,0,0,0.987151321,0.012848679,0,0,0,0,0,0,0,0,0,0,0,0.987151321,0.012848679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
47.13902694,543339.2488,13.46524326,12426.36235,0,47.59893245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866310816,0,0,0.133689184,0.866310816,0,0.133689184,0,0,0,0,0,0,0,0,0.133689184,0,0,0,0,0,0,0,0,0,0.866310816,0.133689184,0.866310816,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
57.66486528,189720.3324,13,0,0,41.66891841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333783681,0,0.666216319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666216319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333783681,0,0,No
49.11561294,204628.949,10.72639425,8910.287128,0,37.15799281,0,0.568401438,0,0,0.431598562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431598562,0,0.568401438,0,0,0,0,0,0,0.568401438,0,0.431598562,0,0,0,0.568401438,0,0,0,0,0,0,0,0,0.431598562,0,0,0,0,0,0,0,0.431598562,0,0.568401438,0,0,0,0,1,0.568401438,0.431598562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
49.47897125,249656.7766,11.52102875,0,0,48.6084115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30420575,0.69579425,0.69579425,0,0,0,0,0.30420575,0,0,0,0,0.69579425,0,0,0,0,0,0,0.30420575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
34.86568768,161088.2958,9.603302669,0,1979.373567,52.73761499,0,0,0,0,0,0.849174333,0.150825667,0,0,0,0,0,0,0,0,0,0,0,0.150825667,0,0.849174333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.849174333,0,0,0,0,0,0,0.150825667,0,0,1,0,0,0,0,0,0,0.150825667,0,0,0.849174333,0,1,0,0,0,0.150825667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849174333,0,0,No
74.48042576,111231.0357,13.06112638,25206.64287,0,16.73351657,0.969436809,0,0,0,0,0.030563191,0,0,0,0,0,0,0,0,0,0,0,0,0.969436809,0,0,0,0,0.030563191,0,0,0,0,0,0.030563191,0,0.969436809,0.969436809,0,0,0,0,0,0,0,0,0,0.030563191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.969436809,0.030563191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
42.94456199,357878.327,12.69844628,15024,0,62.73834711,0,0,0,0,0.150776859,0.849223141,0,0,0,0,0,0,0,0,0,0,0,0.150776859,0.849223141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.849223141,0,0,0,0,0,0,0,0,0.150776859,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
30.99116985,203268.9605,9.33038995,0,0,56.14545058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.110129983,0,0,0,0.889870017,0,0,0,0,0,0,1,0,0,0,0,0,0.110129983,0,0,0,0,0,0,0,0,0,0.889870017,0,0,0,0.889870017,0,0,0,0,0.110129983,0,0,0,0,1,0.110129983,0.889870017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
44.36104055,182563.574,13,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.242597297,0,0,0,0,0,0,0,0.757402703,0,0,1,0,0,0,0,0,0,0,0.757402703,0,0.242597297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
44.92028314,175036.1231,10.02657229,0,2162.78542,42.56643072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256643072,0,0.743356928,0,0,0,0,0.743356928,0,0.256643072,0,0,0,0,0,0,0,0,0.743356928,0,0,0,0,0,0.256643072,0,0,0,0,0.256643072,0.743356928,0,0,0,0,0,0,0,0,1,0.743356928,0.256643072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
35.10414097,219973.1456,11.12180278,0,0,32.04323958,0,0,0.530450695,0,0.469549305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530450695,0,0.469549305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530450695,0,0.469549305,0,0,0.469549305,0,0,0,0,0.530450695,0,0,0.469549305,0,0.530450695,0.530450695,0.469549305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
33.12137793,400927.7064,13.93064118,0,0,49.82660295,0,0,0,0,0.017339705,0,0,0.982660295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982660295,0,0,0.017339705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.017339705,0,0,0.982660295,0,0,0,0,1,0,0,0,0,0,0,0,0,0.017339705,0.982660295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
53.92443134,268219.2267,12.51745096,0,0,36.48254904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296509808,0.703490192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703490192,0.296509808,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.703490192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296509808,0,0,No
67.98774666,230436.1063,15.620405,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126531667,0.873468333,0,0,0,0,0,0.126531667,0,0.873468333,0,0,0,0,0,0.126531667,0,0,0,0,0,0,0,0,0.873468333,0,0,0,0,0.873468333,0.126531667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.873468333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126531667,0,0,No
29.79018216,389841.6297,9,0,0,49.74510253,0,0,0,0,0.025489747,0,0.974510253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.025489747,0,0.974510253,0,0,0,0,0,0.974510253,0,0,0,0,0,0,0,0,0.025489747,0,0,0.025489747,0.974510253,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
39.35218265,155197.3271,11.94130289,0,1896.706514,46.47100964,0,0,0,0,0.647100964,0,0,0.352899036,0,0,0,0,0,0,0,0,0,0,0.647100964,0,0,0,0,0,0.352899036,0,0,1,0,0,0,0,0,0.647100964,0,0,0,0,0,0,0,0,0,0,0.352899036,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
52.58884728,177709.5227,12.79442364,0,0,44.20557636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.20557636,0,0.79442364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
41,47874.63078,11.86608338,0,0,38.11013897,0,0,0.622027794,0,0.377972206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622027794,0,0,0,0,0,0.377972206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622027794,0.377972206,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
41.96209303,287285.7208,11.65403101,5016.318469,0,62.59476743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413507752,0,0,0.586492248,0.413507752,0,0.586492248,0,0,0,0,0,0,0,0.586492248,0,0,0,0,0,0,0,0,0.413507752,0,0,0.586492248,0.413507752,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
38.88904479,175775.3002,13.2777388,13935.68748,0,42.77738804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722261196,0,0,0.277738804,0,0,0,0.722261196,0,0,0,0.277738804,0,0,0,0.277738804,0,0,0,0,0,0,0,0,0,0,0.722261196,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
40.5856249,186181.062,9.704722178,0,0,40.88090272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176180544,0,0.823819456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.823819456,0.176180544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
40.21492379,266671.3576,13.11403048,0,0,56.67761431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778507621,0,0,0.221492379,0,0,1,0,0,0,0,0,0,0,0.221492379,0.778507621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
50.58775339,244281.957,12.07346917,4396.930522,0,40,0,0.768367293,0.231632707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768367293,0,0.231632707,0,0,0,0,0,0,0.231632707,0,0,0.768367293,0,0,0,0,0,0,0,0,0,0,0,0.768367293,0.231632707,0,0,0,0.231632707,0.768367293,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
57.32279991,194735.401,11.93843636,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.938436356,0.061563644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.938436356,0,0,0,0.061563644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
34.27669892,593886.6566,13.68082527,0,0,46.59587365,0,0,0.31917473,0,0.68082527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31917473,0,0,0.68082527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.68082527,0,0,0,0,0.31917473,0,0,0,0,1,0.31917473,0.68082527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
46.45592439,120125.5592,11.17630246,0,0,50,0,0,0,0,0.455924385,0.544075615,0,0,0,0,0,0,0,0,0,0,0,0,0.544075615,0,0.455924385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.455924385,0,0,0,0,0,0,0,0,0.544075615,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
66.10791909,95114.43509,9.038786127,0,0,37.50421965,0,0,0,0,0.961213873,0.038786127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961213873,0,0,0,0.038786127,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
46.08434328,127753.8313,11.76122592,0,0,45.87075305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587075305,0,0,0,0,0,0.412924695,0,0,1,0,0,0,0,0,0,0,0,0.587075305,0,0,0,0,0,0,0,0,0.412924695,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
44.6265408,85569.54026,9.156635201,0,0,40,0,0,0,0,0.843364799,0,0,0.156635201,0,0,0,0,0,0,0,0,0,0,0,0,0.843364799,0,0,0,0.156635201,0.843364799,0,0.156635201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.156635201,0.843364799,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
42.22952153,190297.9891,12.44261962,0,0,40,0,0,0,0,0.185793461,0.814206539,0,0,0,0,0,0,0,0,0,0,0,0,0.814206539,0,0,0,0,0,0.185793461,0,0,1,0,0,0,0,0,0.185793461,0,0,0,0,0,0,0,0,0,0,0.814206539,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.814206539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185793461,0,0,No
47,123214.4974,12.12391637,0,0,31.24609894,0,0,0,0,0.375216726,0,0,0.624783274,0,0,0,0,0,0,0,0,0,0,0,0,0.375216726,0.624783274,0,0,0,0,0,1,0,0,0,0,0,0.375216726,0,0,0,0,0,0,0,0,0.624783274,0,0,0,0,0.624783274,0,0,0,0,0.375216726,0,0,0,0,1,0.375216726,0.624783274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
56.45805292,375928.9238,14.04926792,99999,0,40.98535833,0,0,0,0,0.049267916,0.950732084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950732084,0,0.049267916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049267916,0,0.950732084,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
39.3167642,304002.9972,12.16051092,0,0,38.88068122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720170305,0,0,0,0,0,0.279829695,0,0,1,0,0,0,0,0,0,0,0.279829695,0,0,0,0,0,0,0.720170305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
43.57998354,245080.0693,8.710008232,0,0,40.19332785,0,0,0,0,1,0,0,0,0,0.096663923,0,0,0,0,0,0,0,0,0,0,0.903336077,0,0,0,0,0,0,1,0,0,0,0,0,0.903336077,0,0,0,0,0,0,0,0,0,0,0,0,0.096663923,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
61.14772949,60684.53577,9.496047045,8499.165109,0,45.03952955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124011761,0,0.875988239,0,0,0,0,0,0,0.124011761,0,0,0,0.875988239,0,0,0,0,0,0,0,0,0,0,0.124011761,0,0.875988239,0,0,0,0.875988239,0,0,0,0.124011761,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.875988239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124011761,0,0,No
47.21164092,233141.8021,11.24232818,0,0,43.10582046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.621164092,0,0,0,0,0,0,0,0.378835908,0,0,1,0,0,0,0,0,0,0,0.378835908,0.621164092,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
45.75553538,151026.6785,11.82964308,0,1897.611162,51.46294615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707410769,0,0.292589231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.292589231,0,0,0,0,0,0.707410769,0,0,0,0,1,0,0,0,0,0,0,0,0.292589231,0,0.707410769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
37.99365974,99146,13.49682987,0,0,50.06340258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503170129,0,0,0.496829871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496829871,0,0.503170129,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.496829871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503170129,0,0,No
46.91196015,233516.9348,9.197825428,0,0,48.71413472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.098912714,0,0,0.901087286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098912714,0.901087286,0.901087286,0,0,0,0,0.098912714,0,0,0,0,1,0.098912714,0.901087286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
45.86765649,284010.813,10.55748577,0,0,37.21257113,0,0,0,0,0.442514226,0,0,0.557485774,0,0,0,0,0,0,0,0,0,0.557485774,0,0,0,0,0,0,0.442514226,0,0,1,0,0,0,0,0,0,0,0.442514226,0,0,0,0,0,0,0.557485774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
54.42033619,188069.771,13.31305043,0,0,40.72457976,0.77101681,0,0,0,0,0.22898319,0,0,0,0,0,0,0,0,0,0,0,0.22898319,0,0,0,0.77101681,0,0,0,0,0,1,0,0,0,0,0.77101681,0,0,0,0.22898319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
45.00653672,188358.9459,13.56956094,0,0,43.57609765,0,0,0,0,0.284780469,0,0,0.715219531,0,0,0,0,0,0,0,0,0,0,0.715219531,0,0,0,0,0.284780469,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
44.34586933,165489.233,12.07521597,0,0,43.45869328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345869328,0,0,0,0,0.654130672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345869328,0,0.654130672,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
56.49201302,236594.3245,9,0,0,44.16222946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
46.74286769,33112.05304,13,0,0,54.76737406,0,0.82040967,0,0,0,0,0,0.17959033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.82040967,0,0.17959033,0,0,0,0,0,0,0,0,0.82040967,0.17959033,0,0,0,0,0,0,0,0,0,0.17959033,0,0,0,0.82040967,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
39.91772887,169101.443,13.21308099,0,0,42.13080985,0,0,0.786919015,0,0.213080985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786919015,0,0,0.213080985,0,0,0,0.213080985,0,0.786919015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213080985,0.786919015,0,0,0,0.786919015,0,0,0,0.213080985,0,0,0.786919015,0,0,0.213080985,0.213080985,0.786919015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786919015,0,0,0,0,0,0,0,0,0.213080985,0,0,No
50.60166722,199061.345,12.14166627,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371666745,0.628333255,0,0,0,0,0,1,0,0,0,0,0,0,0,0.371666745,0.628333255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
40.91776294,170712.5368,14.39094131,0,1914.407641,43.04529344,0,0,0,0,0.304529344,0,0.695470656,0,0,0,0,0,0,0,0,0,0,0,0.304529344,0,0,0,0,0.695470656,0,0,0,1,0,0,0,0,0,0,0,0,0.304529344,0,0,0,0,0,0.695470656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,No
